order_id,creation_time,product_ids
49480,7/9/2022 5:03,"[56, 8, 30]"
49481,7/9/2022 5:03,"[76, 31, 83]"
49482,7/9/2022 5:03,"[76, 76]"
49484,7/9/2022 5:03,"[27, 31]"
49483,7/9/2022 5:03,[55]
49485,7/9/2022 5:04,"[47, 50]"
49486,7/9/2022 5:04,"[47, 20, 64, 76, 65, 23]"
49487,7/9/2022 5:05,"[15, 71, 6, 72]"
49488,7/9/2022 5:05,"[37, 34, 41, 56]"
49489,7/9/2022 5:06,"[63, 7, 44, 25]"
49490,7/9/2022 5:06,"[26, 34]"
49491,7/9/2022 5:06,[5]
49492,7/9/2022 5:06,"[45, 74, 58, 25, 64]"
49493,7/9/2022 5:06,"[8, 31, 2]"
49494,7/9/2022 5:06,"[9, 64]"
49495,7/9/2022 5:07,"[5, 26]"
49496,7/9/2022 5:07,"[32, 76, 47, 53, 34, 17]"
49497,7/9/2022 5:07,"[58, 60, 25, 15]"
49498,7/9/2022 5:08,"[70, 34, 70, 15]"
49499,7/9/2022 5:08,"[83, 34, 24, 60]"
49500,7/9/2022 5:08,"[28, 65, 79, 5]"
49501,7/9/2022 5:09,"[34, 70, 46, 53, 62]"
49502,7/9/2022 5:12,"[69, 84, 23]"
49503,7/9/2022 5:12,"[28, 41]"
49504,7/9/2022 5:15,"[42, 7, 2, 33, 28]"
49505,7/9/2022 5:16,"[3, 28, 76, 52]"
49506,7/9/2022 5:16,"[39, 30, 25]"
49507,7/9/2022 5:17,"[39, 6, 34, 76, 65, 39]"
49508,7/9/2022 5:17,[56]
49509,7/9/2022 5:17,"[31, 55, 22, 73, 28]"
49510,7/9/2022 5:18,[84]
49511,7/9/2022 5:18,"[16, 15, 83]"
49512,7/9/2022 5:19,"[3, 80, 22, 25, 54, 67]"
49513,7/9/2022 5:19,"[59, 62, 53, 78, 66]"
49514,7/9/2022 5:21,"[68, 79, 17, 12]"
49515,7/9/2022 5:21,"[38, 84, 27]"
49516,7/9/2022 5:21,"[63, 9]"
49517,7/9/2022 5:22,"[8, 38, 25, 62, 6, 39]"
49518,7/9/2022 5:23,"[50, 47, 77, 14]"
49519,7/9/2022 5:24,"[57, 29, 48, 69, 69]"
49521,7/9/2022 5:24,"[14, 67, 35]"
49520,7/9/2022 5:24,"[56, 46, 40, 39]"
49522,7/9/2022 5:25,"[73, 31, 32, 43]"
49523,7/9/2022 5:26,"[25, 66, 57, 28, 3]"
49524,7/9/2022 5:26,"[47, 50, 6]"
49525,7/9/2022 5:26,[46]
49526,7/9/2022 5:26,"[58, 34, 64, 74, 25, 42]"
49527,7/9/2022 5:26,"[34, 82, 79, 31]"
49528,7/9/2022 5:27,"[62, 7, 63, 40, 1]"
49529,7/9/2022 5:28,"[83, 68, 52]"
49530,7/9/2022 5:28,"[12, 2, 74, 80, 46, 20]"
49531,7/9/2022 5:28,"[24, 66, 74, 17, 75, 62, 56]"
49532,7/9/2022 5:30,"[31, 67, 83, 69]"
49533,7/9/2022 5:30,"[53, 66, 14]"
49534,7/9/2022 5:30,"[76, 62]"
49535,7/9/2022 5:31,[77]
49536,7/9/2022 5:31,"[62, 1]"
49537,7/9/2022 5:31,"[34, 76]"
49538,7/9/2022 5:32,"[15, 86, 25]"
49539,7/9/2022 5:32,"[2, 38, 6, 38]"
49540,7/9/2022 5:32,"[71, 33, 17, 39]"
49541,7/9/2022 5:33,"[56, 42, 38, 50]"
49542,7/9/2022 5:34,"[1, 52, 83, 34, 26]"
49543,7/9/2022 5:34,"[31, 18]"
49544,7/9/2022 5:35,"[31, 58, 69, 29, 14]"
49545,7/9/2022 5:36,"[62, 14, 72, 42]"
49546,7/9/2022 5:36,"[35, 3, 45, 47, 67]"
49547,7/9/2022 5:36,"[78, 82, 54, 84, 3]"
49548,7/9/2022 5:37,"[46, 32, 71, 65]"
49549,7/9/2022 5:38,"[74, 12, 66, 77, 8, 65, 67]"
49550,7/9/2022 5:39,"[38, 18]"
49551,7/9/2022 5:40,"[57, 69, 81, 1, 43, 50]"
49552,7/9/2022 5:41,"[28, 77]"
49553,7/9/2022 5:41,"[65, 7]"
49554,7/9/2022 5:41,"[84, 56, 79]"
49555,7/9/2022 5:42,"[84, 2]"
49556,7/9/2022 5:42,"[13, 84, 2]"
49557,7/9/2022 5:42,"[43, 26]"
49558,7/9/2022 5:42,"[40, 32, 8]"
49559,7/9/2022 5:42,"[71, 28, 44]"
49560,7/9/2022 5:43,"[5, 54, 50, 34]"
49561,7/9/2022 5:45,"[38, 80, 60]"
49562,7/9/2022 5:46,"[69, 77, 21, 84, 25]"
49563,7/9/2022 5:46,[67]
49564,7/9/2022 5:47,"[34, 9, 63]"
49565,7/9/2022 5:47,"[74, 37, 57, 7, 30]"
49566,7/9/2022 5:47,"[29, 14]"
49567,7/9/2022 5:47,"[20, 80]"
49568,7/9/2022 5:49,"[3, 20]"
49569,7/9/2022 5:50,"[47, 77, 68, 28, 58, 62]"
49570,7/9/2022 5:50,"[20, 63]"
49571,7/9/2022 5:50,"[77, 15, 46, 34]"
49572,7/9/2022 5:50,"[68, 52, 39]"
49573,7/9/2022 5:51,"[7, 35, 64]"
49574,7/9/2022 5:52,"[26, 71, 40, 51]"
49575,7/9/2022 5:52,"[46, 40, 46]"
49576,7/9/2022 5:53,"[32, 83, 26, 33]"
49577,7/9/2022 5:54,"[35, 62, 56]"
49578,7/9/2022 5:54,"[34, 56, 58]"
49579,7/9/2022 5:54,"[40, 40, 20, 30]"
49580,7/9/2022 5:54,"[33, 64]"
49581,7/9/2022 5:55,"[32, 17, 67]"
49582,7/9/2022 5:55,"[35, 63]"
49583,7/9/2022 5:55,"[18, 57, 8, 23]"
49584,7/9/2022 5:56,"[23, 31]"
49585,7/9/2022 5:56,"[19, 67, 74, 31, 25, 30]"
49586,7/9/2022 5:56,[36]
49587,7/9/2022 5:56,"[29, 72]"
49588,7/9/2022 5:57,"[65, 10, 78, 30]"
49589,7/9/2022 5:58,"[21, 28, 71]"
49590,7/9/2022 5:58,"[35, 26, 50, 33, 56, 52, 50]"
49591,7/9/2022 5:58,"[31, 24, 31, 74]"
49592,7/9/2022 5:59,"[45, 19, 54]"
49593,7/9/2022 6:00,"[39, 77, 66, 42, 77]"
49594,7/9/2022 6:00,"[52, 61]"
49595,7/9/2022 6:01,"[53, 63]"
49596,7/9/2022 6:02,"[52, 33, 45, 9, 62]"
49597,7/9/2022 6:03,"[32, 44, 15]"
49598,7/9/2022 6:03,"[70, 37, 29, 50]"
49599,7/9/2022 6:04,"[15, 21, 75]"
49600,7/9/2022 6:04,"[80, 5, 84, 78]"
49601,7/9/2022 6:06,"[63, 50, 72, 85]"
49603,7/9/2022 6:06,"[35, 55, 4]"
49602,7/9/2022 6:06,"[41, 77, 80]"
49604,7/9/2022 6:08,"[75, 67, 31, 65, 41]"
49605,7/9/2022 6:08,"[78, 24, 16, 82, 71]"
49606,7/9/2022 6:08,"[50, 21, 27]"
49607,7/9/2022 6:09,"[53, 31]"
49608,7/9/2022 6:10,"[24, 14, 14, 44]"
49609,7/9/2022 6:10,"[30, 34, 5]"
49610,7/9/2022 6:10,[6]
49611,7/9/2022 6:11,"[37, 15, 67, 83]"
49612,7/9/2022 6:12,"[30, 84, 31, 77]"
49613,7/9/2022 6:12,"[37, 23, 54]"
49614,7/9/2022 6:13,"[12, 20, 25, 15, 52]"
49615,7/9/2022 6:13,"[81, 77, 63]"
49616,7/9/2022 6:13,[40]
49617,7/9/2022 6:13,"[77, 38, 35, 67, 67]"
49618,7/9/2022 6:14,"[46, 63, 51, 62]"
49619,7/9/2022 6:15,"[84, 60, 63, 31]"
49620,7/9/2022 6:15,"[35, 4, 8, 41]"
49621,7/9/2022 6:16,"[77, 5, 56, 71]"
49622,7/9/2022 6:16,"[5, 6, 1]"
49623,7/9/2022 6:16,"[62, 12]"
49624,7/9/2022 6:17,"[23, 50, 60]"
49625,7/9/2022 6:17,[44]
49626,7/9/2022 6:19,"[25, 52, 35]"
49627,7/9/2022 6:19,"[70, 71, 38, 40, 47]"
49628,7/9/2022 6:19,"[17, 20, 46, 9]"
49629,7/9/2022 6:19,"[77, 50, 26]"
49630,7/9/2022 6:20,"[2, 46, 6, 33]"
49631,7/9/2022 6:20,"[74, 23, 39, 46]"
49632,7/9/2022 6:20,"[27, 65, 86, 31, 1, 2]"
49633,7/9/2022 6:20,"[56, 23, 78]"
49634,7/9/2022 6:20,"[20, 15, 12, 43]"
49635,7/9/2022 6:20,"[46, 38, 42, 54]"
49636,7/9/2022 6:20,[61]
49637,7/9/2022 6:20,"[58, 18, 46, 33, 27, 60]"
49638,7/9/2022 6:21,"[82, 18, 76, 46]"
49639,7/9/2022 6:21,"[55, 26, 30]"
49640,7/9/2022 6:21,"[64, 60, 21]"
49641,7/9/2022 6:21,"[14, 46, 56, 81, 66]"
49642,7/9/2022 6:21,"[25, 18, 84, 58]"
49643,7/9/2022 6:22,"[71, 45, 64]"
49644,7/9/2022 6:23,"[15, 46, 35]"
49645,7/9/2022 6:24,"[74, 17, 6]"
49646,7/9/2022 6:25,"[62, 34]"
49647,7/9/2022 6:26,[32]
49648,7/9/2022 6:26,"[33, 67]"
49649,7/9/2022 6:26,"[3, 24]"
49650,7/9/2022 6:26,"[40, 60, 75, 16]"
49652,7/9/2022 6:27,"[66, 3, 28, 76, 14]"
49651,7/9/2022 6:27,"[17, 87, 70, 77, 18]"
49653,7/9/2022 6:27,"[35, 40, 47, 5, 70, 66]"
49654,7/9/2022 6:27,"[47, 50, 67, 46]"
49655,7/9/2022 6:28,"[39, 67, 67, 42]"
49656,7/9/2022 6:28,"[69, 3, 20, 3]"
49657,7/9/2022 6:30,"[24, 76]"
49658,7/9/2022 6:30,"[76, 8]"
49659,7/9/2022 6:31,"[33, 3, 83]"
49660,7/9/2022 6:31,"[75, 34, 65, 14, 66, 40]"
49661,7/9/2022 6:32,"[71, 72, 1, 72]"
49662,7/9/2022 6:32,"[21, 86]"
49663,7/9/2022 6:32,"[80, 19, 76, 68, 76, 53]"
49664,7/9/2022 6:32,"[63, 84, 35, 84]"
49665,7/9/2022 6:33,"[68, 56]"
49666,7/9/2022 6:33,"[37, 40, 52, 62, 72]"
49667,7/9/2022 6:34,"[46, 43, 16]"
49668,7/9/2022 6:34,"[20, 20, 18]"
49669,7/9/2022 6:34,"[19, 26, 40, 25, 50]"
49670,7/9/2022 6:36,"[6, 46, 47, 57, 33]"
49671,7/9/2022 6:36,"[35, 15, 83]"
49672,7/9/2022 6:36,"[59, 59, 85, 53, 20]"
49673,7/9/2022 6:36,"[9, 34, 76]"
49674,7/9/2022 6:37,"[56, 27, 79, 29, 44, 28]"
49675,7/9/2022 6:37,"[56, 76, 18]"
49676,7/9/2022 6:37,"[63, 18, 57]"
49677,7/9/2022 6:38,"[18, 74, 80, 12]"
49678,7/9/2022 6:38,"[33, 58, 60]"
49679,7/9/2022 6:38,"[69, 34, 79]"
49680,7/9/2022 6:39,"[65, 44, 35, 63, 12]"
49681,7/9/2022 6:40,"[72, 20]"
49682,7/9/2022 6:40,"[57, 71, 20]"
49684,7/9/2022 6:40,"[43, 43, 71, 74]"
49683,7/9/2022 6:40,"[80, 87, 28, 14, 51]"
49685,7/9/2022 6:41,"[77, 23, 22]"
49686,7/9/2022 6:41,[74]
49687,7/9/2022 6:41,"[29, 2, 6, 52, 28, 52]"
49688,7/9/2022 6:42,[1]
49689,7/9/2022 6:42,"[47, 9, 35, 75]"
49690,7/9/2022 6:42,"[74, 27, 67, 18]"
49691,7/9/2022 6:43,"[74, 39]"
49692,7/9/2022 6:43,[32]
49693,7/9/2022 6:43,"[67, 33]"
49694,7/9/2022 6:43,"[45, 33, 6]"
49695,7/9/2022 6:43,"[8, 23, 72, 64]"
49696,7/9/2022 6:43,"[74, 24, 9, 22]"
49697,7/9/2022 6:43,"[39, 7, 15, 77]"
49698,7/9/2022 6:44,"[31, 52, 18, 60, 56]"
49699,7/9/2022 6:45,"[26, 17, 39, 4, 66]"
49700,7/9/2022 6:45,[29]
49701,7/9/2022 6:45,"[42, 22]"
49702,7/9/2022 6:45,[14]
49703,7/9/2022 6:45,"[65, 10, 58, 79]"
49704,7/9/2022 6:45,"[78, 26, 25, 69]"
49705,7/9/2022 6:46,"[47, 34, 33, 40]"
49706,7/9/2022 6:46,"[23, 40, 46]"
49707,7/9/2022 6:46,"[20, 63]"
49708,7/9/2022 6:47,"[65, 52, 1, 34]"
49709,7/9/2022 6:47,"[34, 50, 31]"
49710,7/9/2022 6:47,"[47, 12, 40, 63]"
49711,7/9/2022 6:48,"[44, 39, 32]"
49712,7/9/2022 6:48,"[46, 82, 33, 60]"
49713,7/9/2022 6:49,"[34, 6, 33]"
49714,7/9/2022 6:50,"[54, 65]"
49715,7/9/2022 6:50,"[69, 82, 30]"
49716,7/9/2022 6:51,"[63, 35, 37, 84, 27]"
49717,7/9/2022 6:53,"[70, 57, 82]"
49718,7/9/2022 6:54,"[80, 3, 56, 1]"
49719,7/9/2022 6:54,"[15, 2, 80]"
49720,7/9/2022 6:55,"[50, 9, 65]"
49721,7/9/2022 6:55,"[27, 81, 29]"
49722,7/9/2022 6:55,"[5, 6]"
49723,7/9/2022 6:55,"[56, 30, 36, 39]"
49724,7/9/2022 6:56,"[63, 6, 43]"
49725,7/9/2022 6:57,"[22, 53]"
49726,7/9/2022 6:57,"[32, 24, 66, 26, 29]"
49727,7/9/2022 6:58,"[24, 65]"
49728,7/9/2022 6:58,"[20, 67]"
49729,7/9/2022 6:58,"[75, 23]"
49730,7/9/2022 6:59,"[68, 1, 84, 30]"
49731,7/9/2022 6:59,"[76, 33, 3, 85]"
49732,7/9/2022 6:59,"[66, 76, 47, 8]"
49733,7/9/2022 6:59,"[26, 9, 47, 65]"
49734,7/9/2022 7:00,"[28, 54, 26, 21, 26]"
49735,7/9/2022 7:01,"[47, 63, 46]"
49736,7/9/2022 7:01,"[28, 69, 81]"
49737,7/9/2022 7:01,"[26, 52, 2]"
49738,7/9/2022 7:01,"[1, 47]"
49739,7/9/2022 7:02,"[28, 86, 26]"
49740,7/9/2022 7:02,"[29, 78, 13, 53]"
49741,7/9/2022 7:02,"[63, 74, 34, 44]"
49742,7/9/2022 7:02,"[2, 70, 64, 75, 34]"
49743,7/9/2022 7:02,"[9, 35]"
49744,7/9/2022 7:02,"[19, 52]"
49745,7/9/2022 7:03,"[22, 74, 34, 57]"
49746,7/9/2022 7:03,"[66, 64, 10, 9]"
49747,7/9/2022 7:04,"[34, 87, 35, 32, 57]"
49748,7/9/2022 7:04,"[63, 69, 76]"
49749,7/9/2022 7:04,"[1, 47, 52]"
49750,7/9/2022 7:04,"[32, 62, 37, 60]"
49751,7/9/2022 7:04,"[41, 57, 41]"
49752,7/9/2022 7:05,"[77, 1, 44]"
49753,7/9/2022 7:05,"[32, 52, 60]"
49754,7/9/2022 7:05,"[70, 66, 76]"
49755,7/9/2022 7:06,"[78, 41, 61, 25, 63, 32, 71, 57, 62]"
49757,7/9/2022 7:06,"[63, 62, 57, 2]"
49756,7/9/2022 7:06,"[56, 29, 1]"
49759,7/9/2022 7:07,"[84, 4, 57]"
49758,7/9/2022 7:07,"[18, 63, 43, 14]"
49760,7/9/2022 7:07,"[37, 67, 75]"
49761,7/9/2022 7:08,"[14, 22, 52]"
49762,7/9/2022 7:08,"[83, 65, 44, 74]"
49763,7/9/2022 7:08,"[54, 1, 40, 39, 71, 28]"
49764,7/9/2022 7:09,"[77, 31]"
49765,7/9/2022 7:09,"[26, 47, 7, 84]"
49766,7/9/2022 7:09,"[14, 75, 20, 25]"
49767,7/9/2022 7:10,"[18, 13]"
49768,7/9/2022 7:10,"[65, 39, 27, 52, 83]"
49769,7/9/2022 7:10,"[31, 46, 65, 3, 1]"
49770,7/9/2022 7:10,[84]
49771,7/9/2022 7:10,"[78, 71]"
49772,7/9/2022 7:11,"[60, 32, 76]"
49773,7/9/2022 7:11,"[67, 6]"
49774,7/9/2022 7:11,"[8, 35, 33]"
49775,7/9/2022 7:12,"[80, 38, 25]"
49776,7/9/2022 7:12,"[57, 18, 31]"
49777,7/9/2022 7:13,"[15, 15, 64, 7]"
49778,7/9/2022 7:13,"[78, 52]"
49779,7/9/2022 7:14,"[74, 5, 52]"
49780,7/9/2022 7:15,"[74, 54, 66]"
49782,7/9/2022 7:15,"[15, 73]"
49781,7/9/2022 7:15,"[1, 67, 34]"
49783,7/9/2022 7:15,"[6, 14, 15]"
49784,7/9/2022 7:16,"[77, 37]"
49785,7/9/2022 7:16,"[23, 67, 1, 62]"
49786,7/9/2022 7:17,"[64, 72]"
49787,7/9/2022 7:17,"[87, 76, 10, 35]"
49788,7/9/2022 7:18,"[52, 71, 31, 60]"
49789,7/9/2022 7:19,"[65, 33, 9, 2, 2]"
49790,7/9/2022 7:19,"[54, 65]"
49791,7/9/2022 7:20,"[35, 60]"
49792,7/9/2022 7:21,"[67, 47]"
49793,7/9/2022 7:21,"[6, 85, 50, 74, 67]"
49794,7/9/2022 7:21,"[84, 30, 2, 56]"
49795,7/9/2022 7:22,[24]
49796,7/9/2022 7:22,"[5, 66, 76, 28]"
49797,7/9/2022 7:23,"[2, 54, 20]"
49798,7/9/2022 7:23,"[71, 52]"
49799,7/9/2022 7:23,"[84, 76, 71, 42, 35, 75]"
49800,7/9/2022 7:24,"[6, 31]"
49801,7/9/2022 7:24,"[3, 76, 63]"
49802,7/9/2022 7:25,"[76, 13, 3, 3]"
49803,7/9/2022 7:25,"[77, 2]"
49804,7/9/2022 7:25,"[10, 63, 1]"
49805,7/9/2022 7:25,"[1, 46, 57]"
49806,7/9/2022 7:26,"[26, 74, 80]"
49807,7/9/2022 7:26,"[39, 25, 40, 55]"
49808,7/9/2022 7:26,"[33, 7, 60, 6, 65]"
49809,7/9/2022 7:27,"[50, 64, 74, 21]"
49810,7/9/2022 7:27,"[42, 4]"
49811,7/9/2022 7:28,"[1, 40, 77]"
49812,7/9/2022 7:28,"[24, 30, 22]"
49813,7/9/2022 7:29,"[40, 16, 2]"
49814,7/9/2022 7:29,"[4, 30, 38]"
49815,7/9/2022 7:29,"[23, 34, 60, 12]"
49816,7/9/2022 7:30,"[51, 35, 35]"
49817,7/9/2022 7:30,"[75, 40, 31, 1, 76]"
49818,7/9/2022 7:30,"[76, 54, 57, 64]"
49819,7/9/2022 7:31,"[76, 65, 76]"
49820,7/9/2022 7:31,"[13, 1, 50, 63]"
49821,7/9/2022 7:31,"[79, 46, 78, 78]"
49822,7/9/2022 7:31,[44]
49823,7/9/2022 7:31,"[64, 21, 82]"
49824,7/9/2022 7:31,"[14, 60]"
49825,7/9/2022 7:32,"[1, 77, 75]"
49826,7/9/2022 7:32,"[22, 80, 65]"
49827,7/9/2022 7:32,"[6, 56, 15, 42, 4]"
49828,7/9/2022 7:32,"[28, 47]"
49829,7/9/2022 7:32,"[25, 70]"
49830,7/9/2022 7:33,"[8, 17, 84]"
49831,7/9/2022 7:33,"[1, 35, 79, 35]"
49832,7/9/2022 7:33,[35]
49833,7/9/2022 7:33,"[58, 47, 42, 26]"
49834,7/9/2022 7:34,"[83, 15, 18]"
49835,7/9/2022 7:34,"[14, 9, 42, 2]"
49836,7/9/2022 7:34,"[61, 87, 32, 4, 53]"
49837,7/9/2022 7:34,"[26, 67]"
49838,7/9/2022 7:35,"[35, 65, 60]"
49839,7/9/2022 7:35,"[75, 60, 80, 59, 71]"
49840,7/9/2022 7:36,"[16, 78, 15, 74]"
49841,7/9/2022 7:36,"[23, 2, 70, 72, 83]"
49842,7/9/2022 7:36,"[35, 31]"
49843,7/9/2022 7:36,"[14, 27, 54, 8]"
49844,7/9/2022 7:37,"[82, 8, 65, 39]"
49845,7/9/2022 7:37,"[87, 34]"
49846,7/9/2022 7:37,"[19, 16, 76, 83]"
49847,7/9/2022 7:38,"[6, 20, 52]"
49848,7/9/2022 7:39,"[77, 3, 63, 34, 20]"
49849,7/9/2022 7:39,"[83, 65, 27, 36, 8]"
49851,7/9/2022 7:39,"[46, 74, 71, 35]"
49850,7/9/2022 7:39,"[67, 81, 22]"
49852,7/9/2022 7:39,"[84, 62, 71]"
49853,7/9/2022 7:40,"[9, 77, 47, 1]"
49854,7/9/2022 7:40,"[76, 2, 44, 63]"
49855,7/9/2022 7:40,"[79, 38, 50]"
49856,7/9/2022 7:40,"[2, 1]"
49857,7/9/2022 7:40,"[83, 46, 33]"
49858,7/9/2022 7:41,"[75, 17, 52, 22]"
49859,7/9/2022 7:41,"[79, 5, 16]"
49860,7/9/2022 7:42,"[2, 84, 40]"
49861,7/9/2022 7:42,"[20, 47, 27]"
49862,7/9/2022 7:42,"[84, 20, 17, 34, 61, 62, 33]"
49863,7/9/2022 7:43,"[52, 84, 82, 82]"
49864,7/9/2022 7:43,"[52, 34, 23]"
49865,7/9/2022 7:44,"[76, 40, 77, 71]"
49866,7/9/2022 7:44,"[63, 8]"
49867,7/9/2022 7:44,"[4, 2, 68]"
49868,7/9/2022 7:45,"[68, 51, 30, 80]"
49869,7/9/2022 7:45,"[72, 3, 57]"
49870,7/9/2022 7:47,"[78, 57, 60]"
49871,7/9/2022 7:48,"[33, 56, 53]"
49872,7/9/2022 7:48,"[40, 30, 26]"
49873,7/9/2022 7:48,[22]
49874,7/9/2022 7:48,"[39, 56, 46, 3, 74]"
49875,7/9/2022 7:49,"[74, 32, 67]"
49876,7/9/2022 7:49,"[76, 54, 12]"
49877,7/9/2022 7:49,"[55, 14, 1, 28]"
49878,7/9/2022 7:49,"[28, 54]"
49879,7/9/2022 7:49,"[31, 65, 46]"
49880,7/9/2022 7:50,"[40, 39, 2]"
49881,7/9/2022 7:50,[47]
49882,7/9/2022 7:51,"[9, 5, 20, 53, 50, 2]"
49883,7/9/2022 7:52,"[27, 42, 26, 63, 47]"
49884,7/9/2022 7:52,"[25, 50]"
49885,7/9/2022 7:52,"[13, 41, 46, 87]"
49886,7/9/2022 7:53,"[17, 84, 29]"
49887,7/9/2022 7:53,"[58, 55, 1, 26]"
49888,7/9/2022 7:53,"[63, 82, 14]"
49889,7/9/2022 7:54,"[67, 18, 25, 53, 29]"
49891,7/9/2022 7:54,[39]
49890,7/9/2022 7:54,"[50, 14, 53, 31]"
49892,7/9/2022 7:54,"[77, 15, 46, 62, 40, 45, 15]"
49893,7/9/2022 7:54,"[70, 6]"
49894,7/9/2022 7:55,"[17, 78, 74]"
49895,7/9/2022 7:55,"[79, 63, 33]"
49896,7/9/2022 7:56,"[22, 26, 37, 76, 3]"
49897,7/9/2022 7:56,"[78, 14, 4]"
49898,7/9/2022 7:56,"[5, 76, 27, 63, 76]"
49899,7/9/2022 7:56,"[32, 76, 74, 15, 66]"
49900,7/9/2022 7:56,"[65, 1, 33]"
49901,7/9/2022 7:56,"[32, 9, 22]"
49902,7/9/2022 7:57,"[63, 33, 57]"
49903,7/9/2022 7:57,"[76, 72, 20]"
49904,7/9/2022 7:58,[67]
49905,7/9/2022 7:58,"[30, 13, 41, 44]"
49906,7/9/2022 7:58,"[34, 26]"
49907,7/9/2022 7:58,"[40, 35, 18]"
49908,7/9/2022 7:59,"[39, 87, 56, 26]"
49909,7/9/2022 7:59,[17]
49910,7/9/2022 7:59,"[34, 70, 76]"
49911,7/9/2022 7:59,"[32, 62, 60, 28, 68]"
49912,7/9/2022 8:00,"[7, 32]"
49913,7/9/2022 8:00,"[80, 72]"
49914,7/9/2022 8:00,"[69, 84, 83, 1]"
49916,7/9/2022 8:00,"[83, 29]"
49915,7/9/2022 8:00,"[45, 33, 56, 45, 56]"
49917,7/9/2022 8:02,"[50, 14, 2, 1, 63, 53]"
49918,7/9/2022 8:02,"[62, 12, 47, 44]"
49919,7/9/2022 8:02,"[60, 50]"
49920,7/9/2022 8:03,"[7, 23, 12, 38, 66]"
49921,7/9/2022 8:03,"[45, 33]"
49922,7/9/2022 8:04,"[6, 74, 46, 42, 78]"
49923,7/9/2022 8:05,"[26, 48, 30, 5]"
49924,7/9/2022 8:05,"[50, 22, 30, 54, 34, 20]"
49925,7/9/2022 8:06,"[62, 47]"
49926,7/9/2022 8:06,"[60, 30, 71, 70, 87]"
49927,7/9/2022 8:06,"[5, 33, 82]"
49928,7/9/2022 8:07,"[72, 68]"
49929,7/9/2022 8:07,"[3, 55, 14, 52, 28]"
49930,7/9/2022 8:07,"[28, 6]"
49931,7/9/2022 8:08,"[42, 38, 67, 44]"
49932,7/9/2022 8:08,[75]
49933,7/9/2022 8:09,[66]
49934,7/9/2022 8:09,"[71, 54, 40]"
49935,7/9/2022 8:10,"[39, 33, 20]"
49936,7/9/2022 8:10,"[71, 3, 34, 23]"
49937,7/9/2022 8:11,"[29, 1, 53]"
49938,7/9/2022 8:11,"[62, 3, 33]"
49939,7/9/2022 8:11,"[77, 33, 23, 70, 20]"
49940,7/9/2022 8:12,"[4, 60]"
49941,7/9/2022 8:12,"[78, 10, 75, 34, 78]"
49942,7/9/2022 8:12,"[76, 24, 65, 80]"
49943,7/9/2022 8:13,"[77, 71]"
49944,7/9/2022 8:13,"[38, 80]"
49945,7/9/2022 8:13,"[5, 34, 67, 23]"
49946,7/9/2022 8:14,"[35, 21, 54]"
49947,7/9/2022 8:14,"[76, 67, 46, 52, 75, 45]"
49948,7/9/2022 8:14,"[50, 34, 4]"
49949,7/9/2022 8:15,[66]
49950,7/9/2022 8:15,"[65, 65, 70, 79, 86]"
49951,7/9/2022 8:15,"[42, 30, 40]"
49952,7/9/2022 8:15,"[31, 62, 48, 38, 79]"
49953,7/9/2022 8:16,"[30, 1, 85]"
49954,7/9/2022 8:16,"[5, 47, 26, 72, 6, 15, 60]"
49955,7/9/2022 8:16,"[44, 3, 23, 32]"
49956,7/9/2022 8:17,"[9, 74]"
49957,7/9/2022 8:17,"[27, 46, 35]"
49958,7/9/2022 8:17,"[45, 45, 16, 1]"
49959,7/9/2022 8:17,"[31, 46, 50]"
49960,7/9/2022 8:18,"[10, 65, 77, 70]"
49961,7/9/2022 8:18,"[79, 23, 21]"
49962,7/9/2022 8:18,"[65, 84, 7, 29]"
49963,7/9/2022 8:19,"[52, 40]"
49964,7/9/2022 8:19,"[56, 53, 74, 46]"
49965,7/9/2022 8:19,"[47, 80, 70, 67, 46]"
49966,7/9/2022 8:20,"[70, 2, 25, 63, 42, 82]"
49967,7/9/2022 8:21,"[6, 22]"
49968,7/9/2022 8:22,"[3, 20, 56]"
49969,7/9/2022 8:22,"[40, 2, 38, 25]"
49970,7/9/2022 8:22,"[11, 17]"
49971,7/9/2022 8:22,"[42, 6, 42, 32, 74]"
49972,7/9/2022 8:23,"[47, 40, 53, 28]"
49973,7/9/2022 8:23,"[62, 23]"
49974,7/9/2022 8:24,"[30, 40, 73, 34, 40]"
49975,7/9/2022 8:24,"[46, 56, 42, 16]"
49976,7/9/2022 8:25,"[62, 16, 25, 47]"
49977,7/9/2022 8:25,"[62, 3, 80]"
49978,7/9/2022 8:25,"[31, 6, 3, 57]"
49979,7/9/2022 8:25,"[48, 74, 81, 65, 78]"
49980,7/9/2022 8:26,"[31, 25, 6]"
49981,7/9/2022 8:26,"[70, 63, 70]"
49982,7/9/2022 8:26,"[28, 83, 2, 71]"
49983,7/9/2022 8:26,"[69, 31, 65, 30]"
49984,7/9/2022 8:26,"[77, 83, 27, 32, 37]"
49985,7/9/2022 8:27,"[50, 46, 70, 5, 65]"
49986,7/9/2022 8:27,"[67, 63, 72, 32, 76]"
49987,7/9/2022 8:27,"[26, 29, 17]"
49988,7/9/2022 8:28,"[13, 45, 79]"
49989,7/9/2022 8:28,"[77, 3, 23, 66]"
49990,7/9/2022 8:28,"[38, 56, 69]"
49991,7/9/2022 8:28,"[76, 75]"
49993,7/9/2022 8:28,"[69, 34, 22, 5, 74, 56]"
