user_id,birth_date,sex
10159,31/03/88,male
10327,24/10/96,male
15596,24/08/93,male
11924,16/02/95,male
18261,29/03/98,male
16747,5/5/1991,male
8070,24/01/94,female
12697,13/01/94,female
11738,24/12/91,female
9431,22/12/96,male
2645,28/04/90,female
10464,11/7/1993,male
8314,5/8/1994,male
11395,13/06/91,male
3085,8/9/1987,male
15142,18/09/91,female
8658,7/8/1995,female
10273,9/5/1995,female
8971,12/8/1989,male
14012,1/11/1991,male
5337,27/01/96,male
20408,26/11/86,male
13379,4/4/1993,female
17269,27/08/95,male
20179,21/11/91,female
3062,3/8/1994,male
7941,14/06/93,female
7621,1/11/1993,male
1212,26/05/97,female
3133,28/08/92,male
3039,17/06/93,male
13002,18/03/95,female
5422,9/2/1996,male
11255,8/5/1988,female
4991,27/06/92,female
3041,21/04/92,female
7488,11/10/1997,male
17993,25/12/90,male
5235,3/2/1993,female
16191,19/03/92,female
17033,2/4/1993,female
19643,26/01/90,male
10177,27/08/92,female
992,3/6/1997,male
12130,16/02/93,male
8932,3/11/1987,female
19367,23/02/94,female
13675,3/2/1995,male
10922,3/2/1990,female
21104,,female
20684,13/10/93,male
4485,9/2/1993,female
2853,19/12/90,female
5112,16/01/95,male
12733,1/9/1990,female
11974,27/04/93,female
16426,9/11/1991,male
11747,13/07/91,male
4114,30/05/91,female
17801,1/11/1991,male
14002,29/02/92,female
19406,14/03/92,female
11662,1/3/1991,male
17567,24/07/89,female
15545,25/02/92,male
16513,20/06/94,male
9971,19/09/85,female
18799,13/03/97,male
5148,11/9/1994,male
235,29/01/92,female
16888,21/08/92,male
19314,30/10/91,female
14310,13/06/92,male
18878,15/12/93,female
12608,26/12/92,male
16445,14/05/94,female
14279,12/10/1987,male
18289,24/04/96,female
19434,31/07/91,male
8727,28/12/92,male
3990,7/7/1990,female
5887,30/01/92,female
21067,4/3/1994,male
18870,18/10/90,female
16272,2/1/1991,male
2979,26/05/93,female
16087,6/9/1992,female
1737,3/11/1995,female
707,25/09/97,male
5324,22/02/90,male
14189,5/3/1994,female
4396,6/7/1996,male
14248,24/09/95,male
18643,1/4/1995,male
7604,21/12/93,male
4084,28/07/90,female
8850,6/3/1991,male
18627,27/08/94,female
15697,4/9/1991,male
11095,7/3/1994,male
5153,3/2/1989,female
4730,15/04/91,male
17357,16/10/94,female
8045,11/6/1993,male
18039,7/12/1992,female
11629,23/10/90,male
9119,9/7/1989,male
13850,18/03/92,female
20915,5/4/1991,female
7678,21/09/89,female
13210,29/10/92,female
3383,16/01/92,male
7273,14/07/96,male
17544,26/11/95,female
7381,22/02/91,female
14673,14/06/89,female
12542,19/02/89,female
19696,21/02/93,male
12072,19/04/92,male
14901,10/6/1993,female
12171,5/9/1997,female
18642,16/11/92,male
16911,22/04/87,female
10443,4/4/1991,female
11953,6/12/1993,female
12448,21/09/90,male
7732,1/2/1996,female
15381,15/04/93,male
15680,4/10/1994,female
14781,27/02/95,female
5802,4/7/1992,male
3615,3/5/1993,male
520,29/04/93,female
8304,12/11/1993,female
19479,1/11/1987,male
1607,3/4/1992,male
15605,28/07/90,male
5309,10/3/1993,female
5322,5/3/1995,female
5722,7/6/1991,female
6769,6/2/1993,female
13235,12/8/1991,female
8571,28/01/92,male
1726,30/07/94,male
20242,16/03/90,female
8593,24/06/97,male
14633,20/03/92,male
883,27/01/95,female
18868,20/12/89,female
17389,16/07/89,female
16063,19/01/92,male
11768,24/11/88,female
16099,20/09/93,female
5529,15/01/95,female
2411,18/08/99,male
1929,27/03/94,female
8892,18/12/88,male
3917,7/6/1998,female
17937,17/01/89,female
487,12/3/1993,female
19008,10/8/1991,male
6663,28/03/92,female
13936,1/11/1990,female
1306,5/5/1994,female
3613,31/10/88,male
5273,21/11/90,male
19917,18/11/88,male
8203,7/12/1995,male
15799,2/6/1991,male
2521,1/9/1988,male
10379,30/05/87,male
4798,13/02/92,male
13733,27/11/93,male
14872,18/10/93,female
7390,18/12/93,female
12741,6/8/1989,female
12429,25/12/91,male
13876,15/06/85,male
14973,23/09/94,male
6665,14/01/95,female
16098,12/5/1987,female
17652,12/5/1990,male
6018,16/06/86,male
2468,20/08/87,male
8760,15/04/92,female
11177,14/12/95,male
18689,5/4/1994,female
14026,30/01/93,female
13004,18/05/91,female
16616,28/01/93,female
13844,17/02/90,male
5122,11/3/1992,male
14700,2/6/1992,male
3449,22/07/95,female
12223,26/08/95,female
6735,13/08/95,female
20597,8/11/1995,male
3,21/10/93,female
14277,4/5/1998,male
5178,8/6/1996,male
12791,16/07/91,male
7696,17/10/96,male
9598,25/08/94,female
8608,25/05/92,female
19873,2/7/1993,male
20706,18/09/91,female
8496,7/4/1992,female
11383,17/04/94,female
20844,16/04/90,male
5594,24/10/92,male
9534,27/01/91,female
20153,18/08/93,female
7266,26/10/91,female
16031,25/09/88,male
9251,28/08/93,male
1359,24/06/94,female
2886,24/02/90,male
18054,9/3/1989,male
10233,2/2/1993,male
4023,7/8/1991,male
5984,3/4/1996,female
17687,17/08/89,female
6771,4/2/1996,female
18095,23/01/92,male
11805,24/06/92,male
18872,20/03/88,female
12143,16/07/92,male
6263,22/03/94,male
19244,1/11/1995,female
1264,15/11/87,female
2334,20/10/90,female
10675,25/05/90,female
13130,10/3/1996,female
19466,23/04/92,female
12771,26/08/91,female
14128,12/6/1996,female
4195,7/12/1992,male
12688,13/11/93,male
18773,20/07/95,female
19612,20/10/89,female
13361,16/12/94,male
17713,30/08/93,female
9883,23/06/95,female
4334,24/08/91,male
10089,16/07/91,female
11254,13/01/89,female
15453,29/08/90,female
20110,13/12/93,female
11499,8/7/1988,male
16252,25/06/91,female
20225,12/5/1995,male
2900,26/09/92,female
493,10/12/1993,female
10015,26/01/88,male
9432,16/04/92,male
18686,9/3/1993,female
14045,30/12/88,male
14305,9/12/1988,male
2156,5/3/1991,male
2452,29/03/90,male
5411,22/05/86,female
16696,21/05/90,male
13782,3/12/1994,male
20986,11/4/1994,female
18404,9/7/1995,male
12352,12/3/1991,female
9,20/07/89,male
8066,25/08/95,male
13013,30/03/99,female
17795,17/08/93,female
17526,13/12/91,male
4711,17/01/92,male
12685,2/5/1988,female
2959,13/10/93,female
14620,28/03/94,female
7991,1/1/1992,male
4974,11/8/1993,female
1968,15/11/92,male
15014,29/08/93,female
2081,19/12/94,male
2426,7/2/1992,female
9913,3/2/1992,male
1667,11/8/1991,female
4078,28/12/94,female
18409,25/03/96,male
16014,5/4/1998,male
10636,12/9/1996,female
7460,23/05/95,female
2619,8/9/1994,male
7684,2/10/1993,female
18171,13/10/90,female
20251,19/11/91,male
7430,24/05/92,male
16499,20/04/90,female
6524,22/01/94,male
10299,24/10/92,female
8893,12/1/1996,female
4990,30/07/89,female
2851,14/08/89,female
19991,4/5/1991,male
20432,13/04/90,female
16891,4/6/1989,female
11208,14/12/87,male
14925,21/07/88,female
5962,17/06/88,female
9479,25/01/92,male
7869,22/03/91,female
7278,21/11/91,male
9870,19/12/90,male
16629,19/11/94,female
7934,24/10/90,female
15976,3/9/1994,female
4851,6/9/1989,male
8732,22/05/95,female
8536,2/12/1991,female
17,20/02/94,female
13142,28/11/89,male
4547,5/4/1992,female
3413,8/4/1991,female
8731,21/07/92,male
8039,29/07/89,female
7591,4/8/1998,female
9966,7/5/1993,female
15788,20/08/93,female
19389,11/3/1993,male
16791,15/07/94,male
1818,16/06/90,female
4105,31/07/92,female
7353,31/10/96,male
13694,17/01/95,male
14942,6/6/1993,female
20864,29/05/91,female
14013,28/07/91,female
17153,6/9/1990,male
14293,1/11/1991,male
6105,30/11/90,male
1356,8/11/1996,female
11770,29/08/91,female
2287,9/4/1991,male
470,1/9/1991,female
1153,6/10/1990,female
20777,31/10/92,female
1775,28/08/92,female
15789,1/3/1993,male
2202,2/6/1993,male
18397,29/11/93,male
9620,1/4/1999,male
15966,22/10/88,female
9030,8/9/1995,female
10277,30/08/89,female
2008,3/5/1992,female
10446,26/10/89,male
14403,24/09/94,male
11271,22/09/94,male
14648,16/01/93,female
13695,17/07/92,male
17837,8/10/1996,male
5921,2/3/1992,female
2669,23/05/89,female
1911,13/11/94,male
7082,12/7/1991,male
20187,25/01/95,male
6123,1/3/1996,male
15178,9/12/1990,female
4680,30/09/94,male
8429,14/01/91,male
2013,6/4/1992,male
6680,27/05/95,female
18768,19/01/90,female
1776,14/10/90,female
8210,29/03/91,male
17420,16/06/88,female
18481,10/2/1992,male
17028,4/6/1987,female
6312,31/08/87,male
7950,7/7/1992,female
8792,3/12/1992,male
13747,12/4/1992,female
9732,16/04/90,male
7528,11/10/1990,male
21043,30/01/89,male
15759,1/1/1993,male
6990,25/07/92,female
3409,2/5/1993,male
4310,30/03/93,male
20244,16/03/98,female
11286,8/10/1992,male
8507,31/03/92,female
1156,24/10/96,female
19149,8/9/1995,female
6127,25/12/95,male
9974,1/1/1990,male
9264,14/01/93,male
15404,14/07/93,male
3872,25/07/95,female
500,25/05/92,male
3318,16/01/90,male
5441,25/07/94,male
15811,29/03/93,male
18583,22/12/91,female
5194,3/7/1989,female
3446,28/07/90,male
18582,2/6/1988,male
13261,26/10/98,male
49,22/11/92,male
11694,12/3/1993,male
21016,5/7/1994,male
10377,19/05/94,male
12942,29/09/95,female
14142,21/08/94,female
7558,3/1/1992,female
7503,6/4/1995,female
2762,27/07/91,male
15728,8/3/1989,male
3801,6/12/1990,male
10607,11/1/1990,male
5379,11/7/1991,female
9160,15/08/94,male
20931,12/6/1989,male
18615,17/06/93,male
16003,14/11/96,female
17912,29/01/91,male
11896,16/10/91,male
6585,26/10/91,male
13708,1/4/1997,male
10917,13/02/99,female
2673,12/1/1990,female
9248,28/08/95,male
5403,11/7/1988,female
6128,10/5/1995,female
1056,29/05/89,female
20124,1/10/1994,female
16582,14/04/90,female
5008,13/09/97,female
6031,9/11/1995,female
18581,7/1/1993,male
10901,9/5/1989,male
19105,8/10/1995,female
15148,18/11/94,male
10701,21/12/96,male
21226,29/08/96,female
12336,10/12/1993,female
10055,6/1/1992,male
13829,23/10/88,male
16169,15/07/95,male
1334,25/08/91,male
5691,24/12/94,female
13214,26/06/86,female
18697,25/08/91,male
6045,6/8/1995,female
3234,28/09/91,male
15492,28/12/94,male
3161,30/07/95,female
2796,29/12/93,female
781,7/10/1989,male
14408,22/04/90,female
19204,9/12/1990,female
4233,2/9/1993,female
18624,3/7/1989,female
7670,21/05/94,male
13039,4/6/1990,female
5780,20/08/95,female
17326,23/12/93,male
11582,30/09/93,female
13744,30/03/93,female
11854,25/08/96,female
14381,17/04/90,female
10943,16/10/92,male
1989,28/01/94,male
13618,29/11/91,male
17530,14/02/91,female
18373,18/01/91,male
13073,18/01/94,male
18687,10/3/1988,female
7246,16/02/89,male
670,7/5/1992,female
14091,26/10/88,female
1671,7/3/1993,male
12267,12/12/1995,female
12280,25/05/89,male
7279,16/06/94,male
21109,20/09/94,male
5439,18/12/93,male
4355,20/12/93,female
421,17/12/90,male
3994,11/3/1991,male
12552,23/02/95,male
5490,8/4/1993,female
13758,22/04/89,female
11309,6/7/1997,male
19496,11/6/1995,male
11356,13/10/89,male
3429,21/06/97,male
570,25/07/98,female
11793,4/10/1993,female
8190,14/10/87,male
3778,17/02/95,female
5714,20/08/95,female
15908,8/3/1992,male
9661,17/12/90,male
10315,18/04/91,female
19984,27/01/99,female
11691,20/10/90,female
7925,18/04/92,male
3971,6/1/1993,male
719,23/05/96,male
19921,29/09/89,male
2188,5/3/1988,female
19799,5/7/1994,female
6749,26/12/90,female
6157,17/12/93,female
20830,9/7/1991,male
18459,26/12/92,male
14814,16/11/94,male
15992,17/01/91,male
14458,2/3/1989,female
9706,11/10/1987,female
20085,22/01/94,male
7851,24/12/93,male
15981,1/2/1993,male
3140,19/05/94,male
6725,5/9/1990,male
7214,21/07/89,male
10897,13/10/92,female
13229,16/07/92,male
101,5/12/1990,male
15306,15/09/91,male
11485,21/12/89,male
5602,25/03/89,female
1588,15/03/95,male
2066,22/01/93,female
12570,25/07/95,male
5535,10/3/1991,male
17070,21/03/93,male
15403,2/4/1992,female
4170,10/12/1995,male
11964,5/1/1993,male
2775,22/08/91,female
1878,13/10/93,female
11473,30/05/96,male
1176,13/09/87,female
17640,9/12/1989,female
1885,5/8/1990,female
16606,25/12/91,female
9422,8/12/1991,male
6483,21/01/97,male
17835,30/09/90,female
5303,15/07/94,male
7938,13/09/92,female
8237,9/3/1991,male
17339,24/11/98,female
8010,2/9/1990,female
9720,11/9/1998,male
14514,7/10/1990,male
3977,19/12/88,female
12231,7/1/1993,female
11644,4/2/1991,female
16669,1/1/1990,male
17939,7/11/1993,male
18339,30/10/92,female
3706,22/09/97,male
15768,31/03/93,female
4459,22/06/90,male
4694,10/5/1993,male
13575,24/07/90,male
13868,9/3/1994,female
8205,24/05/95,male
2370,14/10/90,male
1978,19/05/94,female
10978,6/11/1994,male
12040,23/05/93,female
799,25/07/93,female
18750,15/05/90,female
8339,20/02/92,female
15717,28/01/83,female
15037,6/1/1991,male
15516,7/8/1995,male
2785,6/4/1989,female
5993,8/8/1989,female
18852,24/09/92,male
2129,2/2/1995,male
6173,9/1/1993,female
20635,30/12/95,female
15040,16/05/90,female
13671,16/02/95,male
18360,6/6/1995,male
15346,21/06/93,male
12460,6/3/2000,male
18803,29/09/91,male
15709,23/09/93,male
1752,11/3/1989,female
15767,2/2/1989,female
13797,19/08/96,female
10144,31/03/94,female
11108,21/05/95,male
515,29/11/92,male
16650,17/12/91,male
12537,4/7/1990,male
11873,25/03/92,female
17464,19/11/86,female
13322,22/09/96,male
7942,10/10/1987,male
15317,28/02/92,female
11851,6/2/1996,female
10715,16/04/99,male
15985,20/04/95,male
20879,17/08/90,female
6211,14/07/92,male
10063,4/11/1991,female
19001,11/11/1990,female
7699,22/11/91,male
2926,25/10/87,female
809,6/4/1993,male
7051,6/2/1994,female
8894,10/9/1992,female
14378,30/05/98,male
11389,10/9/1993,male
17146,21/09/92,female
14223,13/10/87,male
17750,15/05/92,female
10767,29/04/94,male
1291,2/4/1992,female
20220,28/02/92,male
5010,8/4/1988,male
15097,3/8/1993,female
14982,15/09/96,female
20344,23/04/95,female
1634,26/11/91,male
9347,20/11/92,male
6726,11/7/1995,male
7891,13/08/92,male
12028,24/12/87,male
5563,26/08/91,male
16966,12/9/1994,male
15336,11/5/1990,female
870,7/4/1989,male
9604,2/9/1991,female
13190,24/04/96,female
19116,14/07/94,female
14475,7/3/1989,male
16726,9/3/1994,male
11051,28/09/94,male
6920,21/03/92,female
13608,28/11/92,female
13343,15/11/90,male
19997,5/5/1991,female
17392,17/07/89,female
11898,6/3/1991,female
5524,23/05/90,female
21075,2/11/1989,female
10126,11/8/1992,female
3710,8/1/1993,female
7123,13/01/93,female
4867,12/8/1995,female
8900,8/3/1987,male
15790,18/09/94,male
13357,2/7/1992,female
12,15/03/92,female
3467,25/08/95,male
6620,30/10/93,female
4633,5/4/1990,female
17463,12/3/1990,female
52,29/09/93,female
1713,8/6/1992,female
4263,23/01/93,female
16457,27/05/92,male
21029,7/3/1995,female
12002,25/07/91,male
19880,27/06/94,male
11472,1/7/1987,female
9116,26/06/96,male
4658,28/10/93,male
2712,26/07/98,female
3688,6/4/1991,male
10197,21/06/88,female
12367,9/2/1992,male
18672,22/06/94,female
12699,11/4/1991,female
5265,6/11/1996,male
1190,9/7/1993,male
16531,12/6/1994,female
14636,6/9/1995,female
4517,7/10/1991,female
2418,29/03/90,male
14970,14/11/90,female
8432,18/09/92,female
8840,10/9/1993,female
13583,29/01/92,male
92,24/08/96,male
6536,26/08/95,male
20086,4/9/1991,male
11521,17/02/91,female
9772,19/12/92,male
7383,19/10/95,female
16659,26/05/89,male
5620,16/02/93,male
18047,6/8/1986,male
14365,27/01/88,female
8147,23/07/91,female
12340,19/05/92,male
18302,21/09/93,female
159,21/06/92,male
6772,20/05/85,female
258,4/1/1992,female
3500,26/08/85,male
13033,26/10/88,female
2826,4/12/1987,male
17064,12/7/1995,male
6578,16/03/91,male
3880,27/06/92,female
14178,15/08/91,male
286,27/05/89,female
21135,4/10/1986,female
7520,2/7/1987,male
14039,23/04/94,female
16764,10/7/1989,male
7673,26/07/89,male
9683,7/11/1995,female
5371,28/06/92,female
20993,3/10/1997,female
138,10/3/1996,male
20218,9/9/1994,female
3788,9/6/1988,male
9469,19/08/94,female
19512,16/11/93,female
6871,1/8/1991,male
20509,23/08/90,female
9074,3/6/1993,male
1409,20/03/96,female
1674,29/08/90,female
2948,22/08/93,male
4081,5/7/1990,female
2262,4/11/1990,female
15825,3/7/1994,female
19860,15/07/94,male
13690,25/01/93,female
13311,28/08/00,female
20643,9/3/1996,male
7165,26/01/00,male
1406,13/04/92,female
6598,14/09/92,male
1441,25/08/95,female
10056,15/03/92,male
9112,4/1/1988,male
11983,7/1/1993,male
11381,30/06/93,male
13584,12/7/1993,male
11682,31/07/92,female
19483,10/2/1995,male
5165,4/2/1988,male
1143,24/02/94,female
16741,17/04/97,female
13353,3/10/1993,female
12880,22/11/90,female
8398,24/05/96,male
12313,8/8/1993,male
4614,31/05/91,female
14849,7/10/1987,male
7769,15/06/92,male
4089,31/07/91,female
7518,7/4/1994,female
19308,30/04/93,male
16340,18/11/85,female
6232,28/06/90,male
10149,26/07/92,female
6575,8/4/1990,female
10589,4/4/1987,male
13188,14/05/97,male
7454,16/05/92,male
11322,5/6/1998,female
3814,22/04/90,female
4101,30/08/95,female
16185,12/3/1989,female
3626,19/05/91,male
20944,24/10/92,female
18892,1/10/1992,female
2215,4/12/1988,male
2890,24/06/95,female
15115,24/05/94,male
13596,22/01/95,male
17704,22/09/89,female
13308,14/07/96,male
9098,19/03/95,male
19362,10/5/1997,female
18943,13/10/95,male
352,24/06/92,male
16627,13/08/91,female
16141,27/03/93,male
1030,28/03/96,male
14231,22/04/93,female
1501,23/01/95,male
8957,21/11/89,female
15961,15/08/93,male
4858,5/12/1993,female
12209,16/03/94,female
12462,19/08/91,male
2270,24/01/92,female
1105,19/09/90,male
2894,27/08/89,male
3583,25/05/91,female
3548,26/02/92,female
5789,27/12/93,male
5486,27/11/88,female
6679,11/4/1988,male
19160,20/01/92,female
6336,20/05/93,female
9865,11/12/1996,female
10957,20/02/94,male
11959,28/07/90,female
2991,8/4/1993,male
2844,21/06/92,female
6519,19/07/93,female
8508,30/05/95,male
1309,5/12/1990,female
4646,20/07/92,male
15565,26/10/93,female
17081,20/11/95,male
13047,30/10/87,female
6481,16/08/92,male
10696,17/12/92,male
5053,13/07/89,male
19042,11/8/1991,male
19621,22/06/89,female
16061,10/9/1993,male
15144,9/4/1993,male
3347,21/09/92,female
4028,13/02/94,male
13532,24/06/93,female
4474,14/05/91,female
15862,20/04/93,female
11349,2/10/1986,male
19007,7/10/1994,female
20448,7/12/1992,female
9809,22/11/93,female
3424,31/10/94,female
14857,23/08/91,male
9428,7/9/1997,male
8883,11/5/1992,male
2263,25/07/98,male
3730,1/11/1991,female
16011,26/07/90,female
19856,21/04/92,male
10,19/11/89,male
15059,17/02/94,female
18471,31/01/91,male
14483,28/08/89,male
3162,16/09/92,male
5516,12/12/1995,female
18033,19/03/92,female
14843,9/3/1997,female
14869,8/7/1997,male
12165,6/8/1995,female
20904,17/06/96,male
15449,27/02/94,male
16546,3/10/1992,male
18452,14/03/90,male
4387,24/07/92,male
16757,6/5/1995,male
11508,24/11/96,male
10856,1/10/1989,male
5143,23/09/88,male
2371,11/1/1993,female
8394,8/8/1994,female
13967,21/05/93,female
1268,14/07/96,female
11653,23/04/92,male
9855,4/1/1992,male
20502,26/07/99,female
11340,8/9/1997,male
2534,13/12/93,male
12749,11/1/1991,male
20854,15/10/91,male
4815,18/11/91,male
15597,4/1/1988,female
11810,28/06/99,male
19507,25/12/90,female
3733,6/11/1994,female
17228,11/2/1996,male
16676,4/3/1996,female
20946,10/5/1993,female
18787,2/8/1989,male
14444,26/10/90,female
18343,30/09/89,female
1809,20/11/94,male
7453,11/2/1984,female
12815,9/7/1994,female
19352,6/12/1993,male
20092,23/09/93,female
6682,16/11/91,male
7035,16/01/94,female
20806,4/4/1992,male
7419,2/6/1985,female
1242,28/09/95,female
9038,21/06/86,female
20596,22/10/94,male
20526,12/6/1996,male
20847,23/09/91,female
19399,2/9/1995,female
12822,26/05/94,female
1740,9/10/1990,female
1089,11/5/1997,female
17990,27/11/90,female
13665,21/08/86,male
8777,21/04/91,female
17959,21/05/89,female
7814,6/8/1994,male
20673,31/03/92,female
18152,12/4/1988,female
5543,3/2/1989,male
9387,26/05/90,male
609,24/01/96,female
15664,20/08/89,male
17163,12/2/1988,male
3874,15/01/94,male
1793,30/06/91,male
20271,2/3/1988,female
21285,11/7/1997,female
1930,23/11/93,male
17846,15/09/90,male
9121,13/05/96,female
14011,2/2/1994,male
2109,18/02/95,female
11438,30/09/90,male
2583,12/11/1990,female
7772,29/11/90,male
13742,17/03/88,female
14456,20/01/92,female
17930,5/10/1992,male
5933,22/04/95,male
1853,4/1/1994,male
6475,8/11/1988,female
2104,30/05/92,male
10868,17/08/89,female
3577,26/07/89,male
13636,1/3/1987,male
11326,23/07/93,male
1075,27/05/90,female
17149,4/2/1993,female
21153,12/2/1994,male
14358,8/3/1986,male
9923,29/12/88,male
20462,23/06/97,male
6195,6/12/1990,female
19958,8/5/1990,female
14314,12/7/1991,female
1953,8/4/1991,male
16849,4/10/1995,female
4884,14/10/88,female
19428,15/08/91,male
15487,2/10/1994,male
4880,22/11/92,male
14765,4/10/1993,female
9008,24/05/90,male
5786,25/07/91,female
9509,27/01/87,male
3643,15/06/89,male
5051,16/05/91,male
19759,25/10/99,male
10481,8/6/1993,male
15677,14/09/92,female
20770,2/12/1993,male
11785,22/04/92,female
18817,9/10/1992,female
15652,9/1/1996,male
226,12/10/1993,female
4351,20/04/93,female
12273,21/02/97,female
4585,22/10/95,male
10478,8/12/1993,male
4414,17/08/93,female
7817,10/6/1994,female
7766,3/10/1994,female
20964,21/04/99,male
7336,23/05/90,male
13960,17/07/83,male
4797,24/11/92,male
18258,9/1/1994,male
1715,3/7/1991,male
19238,9/11/1994,male
7490,27/05/92,female
14497,9/9/1989,male
20845,6/4/1987,male
5510,15/05/95,female
5487,8/7/1990,male
10923,4/10/1989,female
5045,1/3/1995,female
9284,14/06/91,female
14020,24/11/89,female
10463,16/10/94,male
17030,30/10/93,male
21091,24/07/88,male
11333,12/10/1993,female
8064,5/7/1993,male
3219,10/4/1998,male
8391,14/10/95,female
1777,10/11/1997,female
8862,9/5/1994,female
1327,25/12/91,female
16944,18/10/92,male
4703,4/10/1986,male
10388,4/11/1997,female
18112,23/03/88,female
4689,26/11/94,male
3799,17/05/90,male
20476,13/02/90,male
8359,2/11/1993,female
18616,22/04/95,male
8916,27/08/89,female
586,5/1/1991,male
15011,31/01/97,male
1537,26/12/94,male
9363,31/07/90,female
9235,29/09/89,female
5611,11/8/1993,female
1058,7/5/1996,male
3420,14/01/97,male
17560,10/1/1997,female
16017,12/3/1994,female
7651,21/05/96,male
16869,3/11/1993,male
10777,27/03/93,male
5917,25/01/92,female
6500,17/04/92,female
5156,24/08/92,female
21300,15/07/91,female
4210,26/04/91,male
20245,7/7/1988,female
8415,17/03/86,male
3223,5/7/1993,female
17785,11/10/1990,female
3601,10/7/1993,male
6701,23/03/95,female
8376,10/7/1993,female
2507,18/06/89,female
10155,22/08/96,female
9846,18/08/91,male
8982,6/7/1987,female
15741,26/05/94,male
14756,29/08/91,female
1456,17/09/90,female
7804,2/11/1990,male
2631,21/03/94,male
14016,11/12/1996,female
18634,8/12/1994,female
19010,3/7/1989,female
7698,21/04/93,female
20395,18/05/93,female
13664,4/2/1992,female
13347,27/02/94,male
1928,13/09/92,female
21057,6/7/1989,male
20406,7/3/1992,female
11009,4/1/1992,male
16484,21/12/92,male
19183,21/02/92,male
16612,2/4/1994,female
2059,15/06/89,male
8621,26/06/93,male
19469,26/04/93,female
8431,26/06/91,female
14951,2/11/1990,male
1686,22/10/95,male
9022,5/4/1994,female
3047,16/01/87,male
4729,16/01/96,female
12607,16/01/89,male
2374,26/01/95,male
18303,7/8/1990,male
20515,26/06/90,female
1735,25/09/91,male
3511,7/12/1994,female
13373,17/04/90,female
19026,30/06/95,female
10944,6/8/1997,male
17833,28/02/92,female
10631,7/4/1989,female
20724,19/04/93,male
739,13/08/91,male
17583,10/12/1997,male
4587,4/5/1993,male
5505,29/05/92,male
5523,22/01/90,female
1285,24/08/89,female
9565,5/2/1991,male
10799,18/08/92,male
11976,6/11/1994,male
18247,20/05/92,male
8828,3/4/1991,male
2660,6/4/1987,male
17111,25/05/92,male
3442,2/2/1994,female
9459,21/08/96,female
7819,17/06/93,male
9681,27/12/90,female
18426,11/12/1987,male
11104,9/2/1994,female
12854,28/03/93,male
13959,17/07/90,female
9711,13/05/88,female
8544,9/5/1994,female
10688,29/03/90,male
12840,11/10/1987,female
16572,22/03/91,male
3076,3/1/1996,female
15934,5/5/1992,female
15180,22/05/95,female
1213,20/08/91,male
4021,10/9/1996,male
2987,5/5/1993,male
11296,27/08/91,male
21281,19/05/88,female
10444,10/4/1993,female
5426,24/07/94,female
21296,3/7/1995,female
4029,5/12/1992,female
7184,14/01/93,male
17538,13/10/90,male
7875,10/12/1993,female
18478,22/04/96,female
21319,26/06/93,male
16671,22/07/88,female
12333,16/11/92,male
127,20/03/95,female
18621,10/8/1996,male
14052,4/5/1992,female
6869,18/07/95,male
20137,8/12/1992,male
6185,29/01/89,male
7658,2/9/1994,male
1452,13/03/94,male
1980,20/07/94,female
11755,9/7/1992,female
16641,23/10/90,female
3496,2/3/1992,male
8990,25/12/90,female
3292,16/10/94,female
18473,9/12/1993,female
14140,30/07/95,male
12012,5/12/1993,male
3585,7/5/1991,female
6135,30/03/89,female
10044,17/05/94,male
15481,26/07/93,male
2647,3/2/1996,male
19108,7/8/1991,male
5451,8/8/1990,male
18584,24/10/94,male
9306,12/4/1990,male
415,1/8/1993,male
18347,19/02/97,female
1144,13/07/93,female
19263,12/6/1995,female
5546,11/3/1992,male
2043,3/11/1990,female
2492,3/9/1990,female
20122,1/4/1988,female
19864,12/2/1994,female
18118,22/03/99,female
7291,17/12/94,female
2505,23/09/92,female
5221,4/4/1994,female
8662,18/02/94,male
20662,14/10/92,female
2561,6/1/1997,female
8300,10/1/1992,female
12492,19/03/90,female
16156,3/11/1991,male
6161,15/05/00,male
11632,2/11/1994,female
20036,1/9/1995,female
20594,7/11/1993,female
5259,20/09/90,male
3941,15/09/90,female
10368,2/5/1996,female
2800,7/2/1996,male
20674,3/8/1993,female
11348,5/2/1991,male
8469,25/08/93,male
11674,19/01/89,male
20723,6/1/1995,male
1244,22/06/89,female
3630,23/09/92,female
18354,31/05/96,male
8639,11/10/1996,female
19209,23/04/95,female
11558,12/5/1991,male
8661,8/2/1995,female
13791,23/09/94,male
11608,26/10/90,female
8493,29/10/87,male
2064,26/02/93,female
535,18/06/92,female
2698,12/4/1992,female
11672,1/3/1993,female
6618,5/2/1996,female
19069,12/7/1989,male
15402,28/06/95,female
9692,1/5/1989,female
20779,24/05/91,male
18501,28/07/92,male
997,31/10/93,female
13305,14/09/92,male
10018,15/01/97,female
19580,31/08/94,male
16428,29/08/92,male
4511,2/2/1991,male
4496,14/02/96,female
11996,3/2/1991,male
12593,25/07/94,male
14304,18/06/92,male
15777,17/09/94,female
3068,13/07/94,female
5999,17/08/90,male
15511,19/07/94,male
11837,27/01/93,female
19169,27/08/95,female
21329,30/03/89,male
19292,16/08/92,male
6634,13/05/88,female
2770,7/12/1992,male
11689,20/12/94,female
7267,20/04/89,female
19620,25/01/91,male
9958,,male
19678,27/02/89,female
16956,2/3/1994,male
20634,13/06/89,male
6258,16/07/90,female
17292,13/11/96,male
11616,16/02/91,female
19622,17/05/93,male
17145,2/9/1994,male
